TLID,NAME,WEIGHT
62058274,62058274_backward,144.22381
62058275,62058275_backward,121.76419
62080952,62080952_forward,111.34978
62094442,62094442_forward,99.2801
62105875,62105875_backward,109.76085
62056767,62056767_forward,199.18419
62056777,62056777_forward,122.11052
62056790,62056790_backward,274.58408
62055497,62055497_backward,143.31413
62055508,62055508_backward,84.44902
62055509,62055509_forward,220.02423
62055510,62055510_forward,75.99993
62056434,62056434_forward,123.39214
62094158,62094158_forward,182.39272
62078264,62078264_forward,61.21209
62079743,62079743_backward,217.39106
62080282,62080282_forward,480.4436
62080283,62080283_forward,226.84857
62100031,62100031_backward,32.48037
62072916,62072916_forward,252.73905
62072924,62072924_backward,35.41312
62078577,62078577_forward,31.19454
62100029,62100029_forward,121.93204
62073054,62073054_forward,273.90164
62073075,62073075_forward,129.90231
62105720,62105720_backward,142.8012
62072925,62072925_backward,26.03761
62100030,62100030_backward,64.4798
62074113,62074113_forward,108.88543
62073137,62073137_backward,81.93069
62073138,62073138_forward,181.00167
62072926,62072926_forward,131.82986
62072927,62072927_forward,68.81779
62078577,62078577_backward,31.19454
62070711,62070711_forward,607.27559
62093355,62093355_backward,434.26088
62070629,62070629_forward,440.6863
62070655,62070655_forward,163.0856
62070675,62070675_backward,200.50096
62105611,62105611_forward,225.68987
62105612,62105612_forward,178.87868
62100096,62100096_backward,40.46493
62056776,62056776_forward,85.35041
62058249,62058249_forward,121.7564
62058250,62058250_backward,154.34135
62058276,62058276_backward,235.13781
62058285,62058285_backward,316.43756
62058293,62058293_forward,97.82871
62058779,62058779_forward,239.52365
62058782,62058782_forward,129.16791
62058787,62058787_backward,222.14438
62058793,62058793_backward,109.17081
62058918,62058918_forward,68.3783
62058920,62058920_backward,61.67304
62059150,62059150_backward,379.93069
62072877,62072877_backward,157.94747
62089794,62089794_forward,510.88344
62089795,62089795_forward,435.05975
62072906,62072906_backward,181.64344
62072907,62072907_backward,144.57554
62072908,62072908_forward,331.21853
62089794,62089794_backward,510.88344
62073898,62073898_forward,194.8479
62094156,62094156_forward,201.91933
62094158,62094158_backward,182.39272
62072907,62072907_forward,144.57554
62073104,62073104_forward,89.23018
62073105,62073105_forward,270.91783
62089811,62089811_backward,345.70164
62073930,62073930_backward,75.07064
62073931,62073931_backward,181.80152
62073932,62073932_forward,104.47809
62072926,62072926_backward,131.82986
62072314,62072314_forward,773.29381
62073887,62073887_backward,64.52262
62094154,62094154_forward,194.98055
62073109,62073109_backward,204.97559
62059189,62059189_forward,315.25621
62059191,62059191_forward,88.81955
62059192,62059192_backward,191.96312
62059193,62059193_backward,90.09706
62099191,62099191_backward,50.73963
62055500,62055500_forward,56.29862
62055501,62055501_backward,82.15262
62055513,62055513_forward,92.70933
62056776,62056776_backward,85.35041
62080039,62080039_forward,296.29445
62081149,62081149_forward,139.87908
62058422,62058422_backward,116.17522
62076720,62076720_forward,153.44581
62094455,62094455_backward,86.39311
62094456,62094456_forward,40.17843
62094457,62094457_forward,49.42548
62056452,62056452_forward,250.08158
62056680,62056680_forward,71.4915
62056681,62056681_forward,105.61934
62056682,62056682_backward,110.05706
62094440,62094440_forward,75.82041
62094441,62094441_forward,186.47885
62105876,62105876_backward,85.85124
62094618,62094618_backward,275.65463
62094620,62094620_forward,40.3563
62105876,62105876_forward,85.85124
62073932,62073932_backward,104.47809
62073938,62073938_forward,25.97168
62072314,62072314_backward,773.29381
62072322,62072322_backward,483.30828
62089769,62089769_forward,1261.80008
62073937,62073937_forward,20.56775
62074111,62074111_backward,523.5819
62072875,62072875_backward,173.97084
62072877,62072877_forward,157.94747
62072878,62072878_forward,61.98339
62073132,62073132_backward,97.74541
62073134,62073134_backward,160.06173
62073143,62073143_forward,565.22171
62072915,62072915_backward,88.71215
62073073,62073073_backward,150.81602
62073074,62073074_backward,222.69761
62073087,62073087_forward,141.1587
62072878,62072878_backward,61.98339
62073074,62073074_forward,222.69761
62073107,62073107_forward,370.33489
62094251,62094251_backward,240.38036
62073896,62073896_backward,139.89299
62079935,62079935_backward,172.62873
62094153,62094153_forward,189.31642
62105934,62105934_forward,431.35036
62059166,62059166_forward,119.16837
62055519,62055519_forward,186.9106
62055582,62055582_backward,81.92951
62055583,62055583_forward,145.39173
62070627,62070627_forward,164.36306
62058382,62058382_forward,51.97576
62058911,62058911_forward,119.16666
62058916,62058916_forward,75.1789
62058917,62058917_backward,93.49933
62058915,62058915_forward,333.66902
62059146,62059146_forward,149.36634
62059151,62059151_backward,79.46204
62059152,62059152_backward,97.38235
62055589,62055589_forward,170.79918
62055590,62055590_forward,68.31951
62055603,62055603_backward,141.17107
62056355,62056355_forward,51.43877
62056379,62056379_backward,183.02961
62052388,62052388_backward,146.19656
62078263,62078263_forward,222.6857
62078264,62078264_backward,61.21209
62078265,62078265_backward,77.48902
62078266,62078266_forward,149.73629
62065109,62065109_backward,79.61387
62077052,62077052_forward,170.85144
62102371,62102371_backward,408.68401
62103021,62103021_forward,48.62966
62093959,62093959_backward,134.04615
62068899,62068899_backward,51.45459
62098428,62098428_forward,68.32047
62068895,62068895_forward,188.53208
62068897,62068897_backward,103.65066
62068898,62068898_backward,124.08198
62098432,62098432_forward,82.32702
62063271,62063271_forward,163.9734
62063332,62063332_backward,580.57665
62077591,62077591_backward,89.8027
62068586,62068586_backward,207.5592
62068610,62068610_forward,162.87622
62089401,62089401_forward,156.35423
62089406,62089406_forward,273.14984
62064720,62064720_forward,98.54013
62064721,62064721_backward,48.10443
62064722,62064722_forward,346.17757
62101029,62101029_forward,196.4042
62102365,62102365_forward,290.03336
62102368,62102368_backward,194.48991
62102373,62102373_forward,220.08686
62068371,62068371_forward,133.4938
62068372,62068372_forward,81.047
62068374,62068374_backward,222.02087
62068388,62068388_forward,86.60754
62068594,62068594_backward,110.47442
62093974,62093974_forward,194.57615
62093977,62093977_backward,165.01682
62093983,62093983_backward,69.75733
62064674,62064674_forward,648.24275
62068430,62068430_backward,26.64666
62078230,62078230_forward,201.36546
62078231,62078231_forward,160.94534
62063480,62063480_forward,34.15702
62063481,62063481_backward,163.85827
62078571,62078571_backward,284.25769
62068386,62068386_forward,99.90933
62068401,62068401_forward,114.76434
62068424,62068424_forward,86.61264
62068428,62068428_backward,163.87295
62068374,62068374_forward,222.02087
62068384,62068384_forward,87.31856
62068385,62068385_backward,144.31351
62105520,62105520_forward,114.76093
62068379,62068379_forward,112.59502
62068385,62068385_forward,144.31351
62068386,62068386_backward,99.90933
62052272,62052272_forward,161.32036
62052274,62052274_backward,355.22854
62052275,62052275_backward,122.42041
62057690,62057690_forward,295.66785
62057705,62057705_backward,59.8004
62057707,62057707_backward,113.19748
62054642,62054642_forward,161.3244
62054644,62054644_backward,208.79717
62054661,62054661_forward,183.02321
62054640,62054640_backward,95.80309
62054641,62054641_backward,148.40674
62054652,62054652_forward,149.12565
62057388,62057388_forward,35.82274
62057460,62057460_backward,518.69394
62075399,62075399_backward,192.89031
62100954,62100954_backward,120.71283
62057704,62057704_backward,60.21077
62057705,62057705_forward,59.8004
62076673,62076673_forward,21.0571
62057448,62057448_backward,48.67581
62065194,62065194_forward,135.72218
62065197,62065197_backward,111.01075
62065218,62065218_forward,138.32104
62065197,62065197_forward,111.01075
62065208,62065208_backward,78.72058
62065209,62065209_backward,188.91679
62065220,62065220_forward,116.22987
62055786,62055786_backward,321.17964
62055791,62055791_forward,101.24554
62089055,62089055_forward,275.29999
62068840,62068840_backward,79.45666
62068841,62068841_forward,82.32198
62068844,62068844_backward,48.06658
62068890,62068890_backward,90.48292
62068891,62068891_forward,125.5016
62068892,62068892_forward,69.32397
62064660,62064660_forward,523.13997
62065206,62065206_backward,92.77829
62065209,62065209_forward,188.91679
62065210,62065210_forward,56.50211
62068797,62068797_forward,417.98212
62068803,62068803_backward,43.31982
62089406,62089406_backward,273.14984
62063468,62063468_forward,102.86853
62063469,62063469_backward,328.6074
62063470,62063470_backward,122.55015
62068423,62068423_forward,163.87295
62068425,62068425_forward,87.3229
62068426,62068426_backward,86.61435
62068427,62068427_backward,292.72279
62068583,62068583_forward,163.8759
62068592,62068592_backward,62.03233
62068600,62068600_forward,201.89339
62057431,62057431_forward,139.28494
62057446,62057446_forward,119.41173
62057451,62057451_backward,80.65825
62056019,62056019_backward,64.55308
62056020,62056020_backward,185.25619
62105310,62105310_forward,288.72641
62052203,62052203_backward,110.54225
62052244,62052244_forward,290.70795
62052275,62052275_forward,122.42041
62052286,62052286_backward,443.76111
62093324,62093324_backward,249.88983
62055971,62055971_backward,126.04815
62056009,62056009_backward,52.5681
62056021,62056021_forward,187.67556
62056023,62056023_backward,121.01403
62054886,62054886_forward,70.13208
62089023,62089023_backward,153.06161
62052271,62052271_backward,34.14514
62078880,62078880_backward,42.97253
62078882,62078882_forward,73.41564
62078883,62078883_forward,53.43608
62051992,62051992_forward,60.48338
62051995,62051995_backward,260.53526
62068589,62068589_forward,153.78541
62054888,62054888_forward,183.82919
62054824,62054824_forward,92.5255
62063538,62063538_forward,261.41331
62063539,62063539_forward,320.95011
62078700,62078700_forward,142.64439
62105465,62105465_backward,332.73709
62064719,62064719_forward,75.192
62063358,62063358_forward,150.65889
62063359,62063359_forward,123.1311
62063366,62063366_backward,133.96884
62063477,62063477_forward,206.59687
62063479,62063479_forward,224.70559
62063480,62063480_backward,34.15702
62063334,62063334_backward,90.01594
62063352,62063352_backward,70.36875
62068585,62068585_backward,264.05741
62068595,62068595_backward,85.08402
62068596,62068596_forward,75.1633
62068829,62068829_backward,109.28701
62068830,62068830_backward,262.31803
62068845,62068845_forward,109.28644
62065107,62065107_backward,293.77247
62065108,62065108_backward,116.42033
62065109,62065109_forward,79.61387
62057703,62057703_forward,56.46354
62057704,62057704_forward,60.21077
62076673,62076673_backward,21.0571
62054886,62054886_backward,70.13208
62076497,62076497_forward,191.52135
62056009,62056009_forward,52.5681
62056010,62056010_forward,41.85486
62056025,62056025_backward,153.40585
62054587,62054587_backward,207.87528
62054594,62054594_forward,209.05371
62054595,62054595_forward,69.19293
62057699,62057699_backward,295.22093
62057700,62057700_forward,182.31561
62070532,62070532_backward,117.98822
62054820,62054820_backward,102.79928
62054822,62054822_forward,167.22306
62054824,62054824_backward,92.5255
62105291,62105291_backward,274.7226
62068533,62068533_forward,193.97451
62068576,62068576_forward,240.22335
62068578,62068578_backward,90.48234
62068886,62068886_backward,44.72576
62068888,62068888_forward,133.21151
62068889,62068889_forward,134.31537
62068897,62068897_forward,103.65066
62098428,62098428_backward,68.32047
62098429,62098429_forward,123.95496
62065193,62065193_backward,88.76682
62065194,62065194_backward,135.72218
62065195,62065195_forward,104.10132
62068535,62068535_backward,69.4109
62105526,62105526_forward,335.52561
62068421,62068421_forward,122.57272
62068429,62068429_forward,41.14972
62078230,62078230_backward,201.36546
62102366,62102366_backward,74.61168
62103021,62103021_backward,48.62966
62103022,62103022_forward,180.44646
62093957,62093957_backward,239.23122
62093958,62093958_forward,118.97277
62093959,62093959_forward,134.04615
62068888,62068888_backward,133.21151
62068890,62068890_forward,90.48292
62068901,62068901_forward,204.19018
62063350,62063350_forward,98.51676
62063353,62063353_forward,149.65027
62063358,62063358_backward,150.65889
62054895,62054895_backward,288.63096
62054912,62054912_backward,103.84528
62054913,62054913_forward,89.34062
62056036,62056036_backward,328.13869
62083407,62083407_forward,15.58198
62105311,62105311_backward,95.25665
62055786,62055786_forward,321.17964
62055787,62055787_backward,61.69641
62093327,62093327_backward,118.872
62093329,62093329_backward,181.89229
62093331,62093331_forward,193.15087
62054814,62054814_backward,146.33666
62054817,62054817_backward,145.87955
62054818,62054818_forward,182.24487
62054819,62054819_forward,197.62101
62054893,62054893_forward,104.12973
62054895,62054895_forward,288.63096
62054896,62054896_backward,117.32133
62054897,62054897_backward,337.42627
62057388,62057388_backward,35.82274
62075397,62075397_forward,278.34157
62052046,62052046_forward,322.1457
62052077,62052077_forward,116.09227
62052078,62052078_backward,440.59301
62057652,62057652_forward,130.87463
62057656,62057656_forward,215.22022
62057659,62057659_backward,316.98136
62052266,62052266_backward,267.96266
62052267,62052267_backward,302.40022
62052269,62052269_forward,126.91831
62052200,62052200_backward,232.32452
62052201,62052201_forward,102.84952
62052202,62052202_forward,100.17477
62063481,62063481_forward,163.85827
62063484,62063484_backward,138.88326
62063485,62063485_backward,266.81928
62102365,62102365_backward,290.03336
62102366,62102366_forward,74.61168
62063272,62063272_backward,48.02243
62064721,62064721_forward,48.10443
62068760,62068760_backward,270.38214
62068799,62068799_forward,88.80792
62068800,62068800_forward,170.495
62063299,62063299_forward,68.39381
62063336,62063336_forward,146.33142
62063344,62063344_backward,153.61272
62068535,62068535_forward,69.4109
62068541,62068541_backward,272.19154
62068511,62068511_backward,243.74068
62068595,62068595_forward,85.08402
62068798,62068798_forward,211.75914
62068799,62068799_backward,88.80792
62065104,62065104_forward,228.07538
62068366,62068366_forward,48.05406
62068367,62068367_forward,51.44698
62068368,62068368_backward,60.62425
62054594,62054594_backward,209.05371
62076483,62076483_backward,182.05319
62093272,62093272_forward,223.48333
62051895,62051895_backward,386.47706
62057630,62057630_forward,287.04703
62057632,62057632_backward,255.25488
62057633,62057633_backward,200.10862
62052076,62052076_forward,98.76939
62052079,62052079_forward,123.93315
62052080,62052080_backward,118.06671
62105372,62105372_forward,191.08124
62051958,62051958_forward,466.58285
62051959,62051959_forward,504.70781
62080278,62080278_backward,314.04495
62054626,62054626_forward,580.87121
62054789,62054789_backward,254.06308
62054790,62054790_backward,355.06119
62068761,62068761_forward,266.58158
62068802,62068802_backward,55.50494
62068809,62068809_backward,330.9222
62100748,62100748_backward,122.54127
62100749,62100749_forward,55.59341
62100750,62100750_forward,68.2303
62068802,62068802_forward,55.50494
62078576,62078576_backward,93.49879
62068381,62068381_forward,61.28603
62068416,62068416_forward,43.30632
62068423,62068423_backward,163.87295
62068424,62068424_backward,86.61264
62072888,62072888_backward,137.0743
62078574,62078574_forward,166.61582
62078576,62078576_forward,93.49879
62068513,62068513_backward,76.88375
62068521,62068521_forward,76.88401
62068522,62068522_forward,92.53206
62068524,62068524_backward,134.13122
62077983,62077983_backward,53.44947
62068362,62068362_forward,90.06463
62068365,62068365_forward,89.70625
62068366,62068366_backward,48.05406
62068369,62068369_backward,105.10636
62068373,62068373_forward,255.47085
62068382,62068382_forward,100.92432
62068383,62068383_backward,135.72285
62068384,62068384_backward,87.31856
62073107,62073107_backward,370.33489
62073139,62073139_forward,296.31828
62073140,62073140_backward,132.69196
62073141,62073141_forward,355.76458
62098044,62098044_backward,146.02102
62098045,62098045_forward,228.33597
62098046,62098046_forward,213.1949
62068838,62068838_forward,111.00968
62068839,62068839_backward,100.28374
62068840,62068840_forward,79.45666
62098051,62098051_backward,232.73706
62100748,62100748_forward,122.54127
62068843,62068843_forward,177.82665
62068859,62068859_forward,356.67786
62068887,62068887_backward,37.54233
62078001,62078001_backward,124.71504
62068828,62068828_forward,154.90396
62068831,62068831_backward,55.50485
62068832,62068832_backward,219.77779
62073901,62073901_backward,126.42447
62073903,62073903_backward,34.61772
62073904,62073904_forward,105.04583
62068831,62068831_forward,55.50485
62068837,62068837_backward,64.5893
62068838,62068838_backward,111.00968
62073079,62073079_backward,97.72381
62073080,62073080_forward,131.66078
62098045,62098045_backward,228.33597
62078800,62078800_backward,101.68918
62078804,62078804_forward,86.80665
62078805,62078805_forward,124.89795
62055988,62055988_forward,228.82475
62056010,62056010_backward,41.85486
62083406,62083406_forward,200.82938
62057397,62057397_backward,68.82199
62057703,62057703_backward,56.46354
62092558,62092558_backward,89.33374
62092559,62092559_forward,321.67983
62092560,62092560_forward,149.88295
62100952,62100952_backward,82.6473
62100953,62100953_forward,97.61846
62100954,62100954_forward,120.71283
62051958,62051958_backward,466.58285
62051976,62051976_forward,117.87077
62051992,62051992_backward,60.48338
62105186,62105186_forward,200.6219
62056011,62056011_forward,64.55093
62056012,62056012_backward,64.55093
62089065,62089065_backward,263.63085
62057441,62057441_forward,308.7013
62057447,62057447_backward,412.94632
62057453,62057453_backward,199.55822
62054639,62054639_forward,153.36651
62054642,62054642_backward,161.3244
62054643,62054643_forward,78.6452
62052084,62052084_forward,202.61253
62052085,62052085_forward,123.0439
62052086,62052086_backward,189.55348
62052087,62052087_backward,453.96982
62068363,62068363_forward,95.26802
62068372,62068372_backward,81.047
62068373,62068373_backward,255.47085
62100751,62100751_backward,33.51101
62068502,62068502_forward,210.56283
62068578,62068578_forward,90.48234
62068579,62068579_forward,124.06291
62068581,62068581_backward,81.9379
62068582,62068582_forward,95.93792
62073149,62073149_backward,212.51997
62077999,62077999_forward,177.51286
62078000,62078000_forward,76.12362
62093984,62093984_backward,94.27556
62068367,62068367_backward,51.44698
62072939,62072939_backward,37.52987
62072940,62072940_forward,135.17279
62072941,62072941_backward,61.2739
62089797,62089797_forward,91.46596
62072007,62072007_forward,217.72177
62072008,62072008_forward,281.80373
62105690,62105690_forward,431.24491
62072267,62072267_backward,957.30479
62073920,62073920_forward,130.03073
62073922,62073922_forward,191.79973
62063528,62063528_forward,284.82575
62063549,62063549_forward,294.67778
62063550,62063550_backward,168.27447
62063558,62063558_backward,206.9842
62073951,62073951_backward,70.14238
62073952,62073952_forward,153.69944
62073957,62073957_forward,235.11722
62074122,62074122_backward,267.19857
62063268,62063268_forward,313.85989
62063270,62063270_backward,34.15077
62063271,62063271_backward,163.9734
62063272,62063272_forward,48.02243
62078000,62078000_backward,76.12362
62078001,62078001_forward,124.71504
62078002,62078002_forward,110.80691
62063333,62063333_backward,219.96416
62063334,62063334_forward,90.01594
62063335,62063335_forward,226.19293
62073906,62073906_backward,51.43812
62068590,62068590_backward,78.75579
62068591,62068591_forward,170.48675
62068592,62068592_forward,62.03233
62072941,62072941_forward,61.2739
62072943,62072943_forward,78.64617
62100749,62100749_backward,55.59341
62068836,62068836_backward,262.31467
62068839,62068839_forward,100.28374
62068843,62068843_backward,177.82665
62068844,62068844_forward,48.06658
62073920,62073920_backward,130.03073
62073921,62073921_forward,182.55775
62070536,62070536_forward,112.49478
62070537,62070537_forward,218.22852
62070540,62070540_backward,150.44465
62105603,62105603_forward,313.34878
62078883,62078883_backward,53.43608
62082074,62082074_forward,85.3284
62083407,62083407_backward,15.58198
62051896,62051896_backward,258.17962
62048708,62048708_forward,175.80087
62048741,62048741_backward,105.60544
62048742,62048742_forward,83.07112
62100075,62100075_backward,204.4518
62100076,62100076_forward,125.11831
62100077,62100077_backward,74.56289
62099955,62099955_backward,23.07884
62087913,62087913_forward,12.41918
62087914,62087914_backward,43.68737
62079609,62079609_backward,51.93838
62079610,62079610_forward,115.7603
62079616,62079616_backward,78.06643
62105000,62105000_backward,95.13805
62069846,62069846_backward,79.31043
62069848,62069848_forward,789.30589
62089534,62089534_forward,768.37744
62089535,62089535_backward,486.20036
62048778,62048778_backward,69.19828
62048779,62048779_forward,116.28848
62048780,62048780_forward,168.17967
62087899,62087899_forward,170.40463
62087913,62087913_backward,12.41918
62084074,62084074_forward,57.57471
62091878,62091878_backward,30.17323
62046821,62046821_forward,64.43842
62100062,62100062_backward,229.75977
62100064,62100064_forward,75.05863
62106180,62106180_forward,57.54264
62100234,62100234_backward,30.02067
62100235,62100235_forward,65.35922
62106078,62106078_backward,67.88965
62046669,62046669_forward,112.7794
62046670,62046670_forward,42.2007
62088497,62088497_forward,241.96992
62048725,62048725_forward,282.47274
62048729,62048729_backward,102.4469
62048730,62048730_backward,264.73536
62105003,62105003_forward,81.75099
62047489,62047489_backward,95.58005
62087902,62087902_forward,44.47833
62088580,62088580_backward,304.97404
62092762,62092762_backward,43.77688
62092770,62092770_forward,51.80859
62092772,62092772_forward,72.68257
62092743,62092743_backward,172.15853
62092762,62092762_forward,43.77688
62098660,62098660_forward,18.61002
62097044,62097044_forward,267.90025
62100071,62100071_backward,64.76516
62100074,62100074_backward,126.60526
62084072,62084072_backward,69.84125
62098660,62098660_backward,18.61002
62098661,62098661_forward,28.05546
62098662,62098662_forward,86.81387
62099953,62099953_backward,55.42122
62099955,62099955_forward,23.07884
62099956,62099956_forward,20.9273
62098662,62098662_backward,86.81387
62099956,62099956_backward,20.9273
62091855,62091855_backward,74.95765
62091858,62091858_backward,72.34491
62096995,62096995_forward,42.25504
62083966,62083966_forward,55.12364
62083967,62083967_forward,101.17814
62105786,62105786_backward,276.53212
62048788,62048788_forward,47.65621
62049302,62049302_backward,267.39314
62049311,62049311_forward,466.9292
62083260,62083260_forward,146.31572
62098341,62098341_forward,14.92869
62086976,62086976_backward,163.10975
62105790,62105790_forward,326.95567
62084082,62084082_forward,95.09026
62088497,62088497_backward,241.96992
62105995,62105995_forward,90.27316
62083936,62083936_backward,172.31575
62083939,62083939_forward,26.83193
62092694,62092694_backward,217.82456
62092695,62092695_forward,119.04052
62105553,62105553_forward,342.85887
62048744,62048744_backward,64.82488
62048745,62048745_backward,281.93742
62048746,62048746_forward,123.85546
62069812,62069812_backward,346.80897
62069814,62069814_forward,183.3334
62069816,62069816_forward,53.03523
62079610,62079610_backward,115.7603
62048787,62048787_forward,100.1134
62048824,62048824_backward,85.19764
62088679,62088679_forward,580.88576
62105008,62105008_backward,136.57815
62092695,62092695_backward,119.04052
62092696,62092696_forward,351.44175
62098683,62098683_forward,273.75904
62105550,62105550_backward,357.38535
62098681,62098681_backward,73.24607
62098683,62098683_backward,273.75904
62098687,62098687_forward,18.0733
62103379,62103379_forward,191.4613
62046797,62046797_backward,99.91326
62046762,62046762_backward,111.47934
62046797,62046797_forward,99.91326
62046798,62046798_forward,266.05605
62046670,62046670_backward,42.2007
62046672,62046672_forward,99.0023
62083157,62083157_forward,10.51302
62075848,62075848_backward,20.15008
62083916,62083916_backward,185.46313
62046822,62046822_forward,43.20703
62046690,62046690_forward,145.19109
62046691,62046691_backward,145.70917
62075783,62075783_backward,117.54721
62083966,62083966_backward,55.12364
62048788,62048788_backward,47.65621
62048795,62048795_backward,97.23397
62105008,62105008_forward,136.57815
62084101,62084101_backward,104.90616
62047506,62047506_backward,47.01686
62075848,62075848_forward,20.15008
62046511,62046511_backward,157.19483
62098341,62098341_backward,14.92869
62098342,62098342_forward,459.66442
62098346,62098346_forward,389.33591
62048741,62048741_forward,105.60544
62099085,62099085_backward,390.06327
62099086,62099086_forward,84.96956
62083157,62083157_backward,10.51302
62084097,62084097_forward,47.02362
62100234,62100234_forward,30.02067
62048922,62048922_forward,276.4835
62048923,62048923_forward,159.06996
62092990,62092990_backward,45.93366
62103382,62103382_backward,29.78482
62100225,62100225_backward,96.20526
62046505,62046505_backward,97.57545
62091860,62091860_forward,78.19824
62047480,62047480_backward,131.57829
62047506,62047506_forward,47.01686
62048753,62048753_backward,234.72537
62075967,62075967_forward,260.84754
62087172,62087172_backward,222.992
62087175,62087175_backward,117.43095
62090217,62090217_forward,106.38469
62083939,62083939_backward,26.83193
62103839,62103839_forward,232.72769
62106281,62106281_backward,111.81059
62098687,62098687_backward,18.0733
62098688,62098688_forward,19.02546
62103381,62103381_forward,181.21921
62074623,62074623_forward,168.52977
62074624,62074624_backward,112.2569
62074627,62074627_forward,187.66885
62074292,62074292_backward,137.98616
62074293,62074293_forward,46.00231
62083660,62083660_forward,51.45723
62043340,62043340_forward,173.39513
62069945,62069945_backward,873.76693
62074296,62074296_backward,102.79593
62074297,62074297_forward,69.11839
62074298,62074298_backward,88.93912
62078028,62078028_backward,72.37955
62084141,62084141_backward,105.44409
62084142,62084142_forward,78.10382
62084143,62084143_backward,74.63617
62098442,62098442_forward,54.07505
62047504,62047504_backward,230.54965
62047507,62047507_forward,112.85387
62088563,62088563_forward,170.54889
62092770,62092770_backward,51.80859
62092771,62092771_forward,46.58228
62092774,62092774_forward,62.63143
62069833,62069833_backward,414.64197
62089955,62089955_forward,437.92323
62091856,62091856_backward,78.40782
62081879,62081879_backward,11.63598
62074624,62074624_forward,112.2569
62074969,62074969_backward,177.59109
62074971,62074971_backward,55.80879
62078030,62078030_backward,58.01407
62074631,62074631_forward,291.85666
62089845,62089845_forward,333.70095
62073153,62073153_backward,242.04126
62074373,62074373_forward,202.49784
62074374,62074374_backward,110.02176
62094152,62094152_forward,78.03388
62074156,62074156_backward,170.47574
62059182,62059182_forward,137.64857
62059185,62059185_forward,53.17544
62059186,62059186_backward,183.88003
62059225,62059225_backward,250.40882
62056353,62056353_forward,112.51265
62056363,62056363_forward,111.34853
62056365,62056365_backward,45.24025
62056356,62056356_forward,147.13379
62056366,62056366_forward,56.17654
62056368,62056368_backward,77.70814
62046469,62046469_backward,554.94494
62046474,62046474_forward,589.62058
62097007,62097007_forward,522.27732
62097025,62097025_forward,309.57264
62058792,62058792_forward,257.66387
62058794,62058794_forward,44.71935
62058795,62058795_backward,112.3541
62058797,62058797_backward,134.15787
62055509,62055509_backward,220.02423
62055520,62055520_backward,90.02783
62055521,62055521_backward,116.83615
62055523,62055523_forward,102.79837
62092772,62092772_backward,72.68257
62092773,62092773_forward,50.65966
62092774,62092774_backward,62.63143
62056362,62056362_forward,104.44806
62056363,62056363_backward,111.34853
62105321,62105321_backward,279.32386
62103379,62103379_backward,191.4613
62103380,62103380_forward,17.0719
62103381,62103381_backward,181.21921
62103382,62103382_forward,29.78482
62092758,62092758_forward,55.20641
62092761,62092761_backward,98.95027
62098661,62098661_backward,28.05546
62056368,62056368_forward,77.70814
62056369,62056369_forward,104.45183
62056370,62056370_backward,99.91044
62056372,62056372_backward,87.25911
62084074,62084074_backward,57.57471
62056370,62056370_forward,99.91044
62101733,62101733_backward,88.15376
62101734,62101734_forward,33.57289
62058397,62058397_forward,101.40012
62058399,62058399_backward,103.23368
62058400,62058400_backward,69.30033
62074293,62074293_backward,46.00231
62077990,62077990_forward,24.10157
62077991,62077991_backward,33.40741
62098679,62098679_forward,21.27364
62098688,62098688_backward,19.02546
62103387,62103387_backward,65.83229
62074539,62074539_backward,191.20491
62074544,62074544_backward,75.04924
62074545,62074545_forward,36.32212
62103387,62103387_forward,65.83229
62103388,62103388_forward,33.21074
62104748,62104748_backward,117.79467
62074361,62074361_forward,34.20409
62074363,62074363_backward,45.31599
62089874,62089874_forward,125.22861
62092760,62092760_backward,41.3243
62092761,62092761_forward,98.95027
62098684,62098684_forward,77.26539
62098684,62098684_backward,77.26539
62103380,62103380_backward,17.0719
62104748,62104748_forward,117.79467
62084097,62084097_backward,47.02362
62084098,62084098_forward,49.97381
62084120,62084120_forward,82.1031
62083144,62083144_backward,366.08036
62085080,62085080_forward,245.45384
62097973,62097973_backward,139.84056
62097976,62097976_forward,65.77982
62097978,62097978_backward,284.33931
62074364,62074364_forward,118.06963
62074365,62074365_backward,91.43487
62074366,62074366_backward,36.35022
62094067,62094067_backward,420.22532
62094068,62094068_forward,340.06956
62094069,62094069_forward,80.80591
62074368,62074368_backward,39.63314
62078029,62078029_forward,56.52244
62078030,62078030_forward,58.01407
62074355,62074355_forward,136.63764
62074361,62074361_backward,34.20409
62074368,62074368_forward,39.63314
62074294,62074294_backward,94.70391
62077991,62077991_forward,33.40741
62081863,62081863_forward,56.03787
62083660,62083660_backward,51.45723
62059170,62059170_forward,76.05827
62059172,62059172_backward,105.75219
62059219,62059219_backward,319.05583
62059200,62059200_backward,114.84495
62079615,62079615_backward,14.47684
62079616,62079616_forward,78.06643
62079617,62079617_forward,106.85472
62094474,62094474_forward,76.405
62094478,62094478_backward,99.64664
62094480,62094480_forward,87.75582
62084469,62084469_backward,18.85387
62100070,62100070_backward,68.47637
62100071,62100071_forward,64.76516
62100076,62100076_backward,125.11831
62048917,62048917_forward,77.8682
62048918,62048918_backward,135.10395
62048919,62048919_forward,117.44375
62058300,62058300_forward,100.284
62076704,62076704_backward,60.67107
62105385,62105385_backward,452.59771
62059174,62059174_forward,105.17066
62059175,62059175_backward,54.65366
62059176,62059176_backward,105.75242
62059177,62059177_forward,88.97315
